area,admin_area,id,demographic_id,age,education,gender,ethnicity,family_ratio,income,in_household,household_id,relationship
d59,a0,d59_451,retired,62,3,1,0,0.3,22810,True,d59_hh15,head
d59,a0,d59_498,rural_worker,43,1,0,0,0.7,22603,True,d59_hh16,head
d59,a0,d59_246,working_class,43,2,0,0,0.65,20026,True,d59_hh16,partner
d59,a0,d59_492,working_class,50,2,1,0,0.65,26803,True,d59_hh17,head
d59,a0,d59_349,rural_worker,34,1,0,0,0.7,20896,True,d59_hh17,partner
d59,a0,d59_297,farmer_agricultural,57,0,0,0,0.75,15276,True,d59_hh18,head
d59,a0,d59_64,rural_worker,38,0,1,0,0.7,25541,True,d59_hh18,partner
d59,a0,d59_225,farmer_agricultural,62,3,0,0,0.75,39673,True,d59_hh19,head
d59,a0,d59_287,working_class,46,0,0,0,0.65,32424,True,d59_hh19,partner
d59,a0,d59_471,rural_worker,47,1,0,0,0.7,35118,True,d59_hh20,head
d59,a0,d59_257,middle_class,48,3,1,0,0.7,35433,True,d59_hh20,partner
d59,a0,d59_68,retired,56,6,1,0,0.3,23017,True,d59_hh21,head
d59,a0,d59_231,farmer_agricultural,40,2,1,0,0.75,70196,True,d59_hh22,head
d59,a0,d59_111,rural_worker,59,0,1,0,0.7,13613,True,d59_hh22,partner
d59,a0,d59_228,retired,70,1,1,0,0.3,27553,True,d59_hh23,head
d59,a0,d59_138,middle_class,42,0,0,0,0.7,35117,True,d59_hh23,partner
d59,a0,d59_495,working_class,57,5,0,0,0.65,33214,True,d59_hh24,head
d59,a0,d59_344,farmer_agricultural,53,2,0,0,0.75,34852,True,d59_hh24,partner
d59,a0,d59_87,farmer_agricultural,42,1,1,0,0.75,26364,True,d59_hh25,head
d59,a0,d59_99,farmer_agricultural,42,1,0,0,0.75,24289,True,d59_hh25,partner
d59,a0,d59_85,rural_worker,43,1,1,0,0.7,19704,True,d59_hh26,head
d59,a0,d59_56,farmer_agricultural,49,1,1,0,0.75,52798,True,d59_hh26,partner
d59,a0,d59_59,rural_worker,57,1,1,0,0.7,24704,True,d59_hh27,head
d59,a0,d59_290,retired,70,3,1,0,0.3,22688,True,d59_hh27,partner
d59,a0,d59_259,farmer_agricultural,33,1,0,0,0.75,34338,True,d59_hh28,head
d59,a0,d59_135,affluent_professional,34,4,0,0,0.6,85758,True,d59_hh28,partner
d59,a0,d59_27,retired,80,5,0,0,0.3,29165,True,d59_hh29,head
d59,a0,d59_148,farmer_agricultural,49,2,1,0,0.75,23871,True,d59_hh30,head
d59,a0,d59_439,working_class,28,1,0,0,0.65,30473,True,d59_hh30,partner
d59,a0,d59_363,working_class,27,0,0,0,0.65,42666,True,d59_hh31,head
d59,a0,d59_74,rural_worker,64,1,1,0,0.7,25593,True,d59_hh31,partner
d59,a0,d59_484,rural_worker,41,2,1,0,0.7,33516,True,d59_hh32,head
d59,a0,d59_350,rural_worker,47,1,1,0,0.7,23841,True,d59_hh32,partner
d59,a0,d59_438,retired,64,2,1,0,0.3,18977,True,d59_hh33,head
d59,a0,d59_352,working_class,44,2,1,0,0.65,11765,True,d59_hh33,partner
d59,a0,d59_114,retired,83,4,1,0,0.3,25977,True,d59_hh33,partner
d59,a0,d59_448,retired,85,2,0,0,0.3,31031,True,d59_hh33,partner
d59,a0,d59_408,retired,87,1,1,0,0.3,24182,True,d59_hh33,partner
d59,a0,d59_200,retired,84,1,1,0,0.3,18048,True,d59_hh33,partner
d59,a0,d59_227,working_class,34,2,0,0,0.65,35442,True,d59_hh34,head
d59,a0,d59_307,retired,72,2,0,0,0.3,14712,True,d59_hh34,partner
d59,a0,d59_143,farmer_agricultural,29,3,0,0,0.75,15459,True,d59_hh35,head
d59,a0,d59_4,affluent_professional,32,5,0,0,0.6,62746,True,d59_hh35,partner
d59,a0,d59_121,rural_worker,43,2,0,0,0.7,13538,True,d59_hh36,head
d59,a0,d59_54,farmer_agricultural,43,1,1,0,0.75,44115,True,d59_hh36,partner
d59,a0,d59_513,retired,69,3,0,0,0.3,26287,True,d59_hh37,head
d59,a0,d59_236,rural_worker,44,2,1,0,0.7,47718,True,d59_hh37,partner
d59,a0,d59_339,affluent_professional,42,7,1,0,0.6,85097,True,d59_hh38,head
d59,a0,d59_24,retired,66,6,0,0,0.3,19257,True,d59_hh38,partner
d59,a0,d59_206,rural_worker,45,1,1,0,0.7,17739,True,d59_hh39,head
d59,a0,d59_70,rural_worker,47,1,1,0,0.7,17647,True,d59_hh39,partner
d59,a0,d59_258,rural_worker,34,1,0,0,0.7,11958,True,d59_hh40,head
d59,a0,d59_511,affluent_professional,50,7,1,0,0.6,67655,True,d59_hh40,partner
d59,a0,d59_15,affluent_professional,21,5,0,0,0.6,70940,True,d59_hh41,head
d59,a0,d59_437,rural_worker,40,2,1,0,0.7,16239,True,d59_hh41,partner
d59,a0,d59_142,affluent_professional,31,5,0,0,0.6,53474,True,d59_hh42,head
d59,a0,d59_94,middle_class,46,5,0,0,0.7,35535,True,d59_hh42,partner
d59,a0,d59_419,farmer_agricultural,52,2,1,0,0.75,51003,True,d59_hh43,head
d59,a0,d59_473,rural_worker,57,3,1,0,0.7,19278,True,d59_hh43,partner
d59,a0,d59_122,retired,70,1,0,0,0.3,45402,True,d59_hh44,head
d59,a0,d59_186,farmer_agricultural,63,0,1,0,0.75,24577,True,d59_hh44,partner
d59,a0,d59_480,retired,62,2,1,0,0.3,3839,True,d59_hh45,head
d59,a0,d59_197,retired,68,2,0,0,0.3,-2056,True,d59_hh46,head
d59,a0,d59_422,middle_class,56,3,1,0,0.7,42952,True,d59_hh46,partner
d59,a0,d59_244,rural_worker,38,2,0,0,0.7,33351,True,d59_hh47,head
d59,a0,d59_60,farmer_agricultural,66,0,1,0,0.75,25694,True,d59_hh47,partner
d59,a0,d59_410,affluent_professional,39,5,0,0,0.6,47122,True,d59_hh48,head
d59,a0,d59_500,retired,71,2,0,0,0.3,31675,True,d59_hh48,partner
d59,a0,d59_141,rural_worker,51,1,0,0,0.7,29373,True,d59_hh49,head
d59,a0,d59_50,retired,74,4,0,0,0.3,9059,True,d59_hh49,partner
d59,a0,d59_146,affluent_professional,29,6,1,0,0.6,24381,True,d59_hh50,head
d59,a0,d59_30,farmer_agricultural,56,1,0,0,0.75,9994,True,d59_hh50,partner
d59,a0,d59_443,rural_worker,44,2,1,0,0.7,27110,True,d59_hh51,head
d59,a0,d59_442,working_class,44,2,1,0,0.65,31065,True,d59_hh51,partner
d59,a0,d59_293,retired,74,1,0,0,0.3,28522,True,d59_hh52,head
d59,a0,d59_501,middle_class,43,4,0,0,0.7,45798,True,d59_hh53,head
d59,a0,d59_209,farmer_agricultural,46,2,0,0,0.75,27675,True,d59_hh53,partner
d59,a0,d59_76,retired,54,3,1,0,0.3,24853,True,d59_hh54,head
d59,a0,d59_22,farmer_agricultural,31,1,0,0,0.75,14990,True,d59_hh54,partner
d59,a0,d59_140,retired,68,2,1,0,0.3,51467,True,d59_hh55,head
d59,a0,d59_57,affluent_professional,24,9,1,0,0.6,111909,True,d59_hh55,partner
d59,a0,d59_507,retired,85,3,1,0,0.3,40721,True,d59_hh55,partner
d59,a0,d59_383,farmer_agricultural,88,3,0,0,0.75,25247,True,d59_hh55,partner
d59,a0,d59_234,rural_worker,60,2,0,0,0.7,19165,True,d59_hh56,head
d59,a0,d59_238,farmer_agricultural,53,3,1,0,0.75,35919,True,d59_hh56,partner
d59,a0,d59_120,retired,75,2,0,0,0.3,29896,True,d59_hh57,head
d59,a0,d59_89,rural_worker,33,2,0,0,0.7,25251,True,d59_hh57,partner
d59,a0,d59_421,farmer_agricultural,63,1,1,0,0.75,18435,True,d59_hh58,head
d59,a0,d59_455,retired,83,3,1,0,0.3,15686,True,d59_hh58,partner
d59,a0,d59_211,retired,80,1,0,0,0.3,26502,True,d59_hh58,partner
d59,a0,d59_407,working_class,40,1,0,0,0.65,22496,True,d59_hh59,head
d59,a0,d59_100,middle_class,46,4,1,0,0.7,22653,True,d59_hh59,partner
d59,a0,d59_296,working_class,52,1,0,0,0.65,13693,True,d59_hh60,head
d59,a0,d59_309,farmer_agricultural,68,1,1,0,0.75,31440,True,d59_hh60,partner
d59,a0,d59_126,rural_worker,29,2,0,0,0.7,16705,True,d59_hh61,head
d59,a0,d59_161,retired,78,3,1,0,0.3,1040,True,d59_hh61,partner
d59,a0,d59_328,affluent_professional,49,5,1,0,0.6,71418,True,d59_hh62,head
d59,a0,d59_92,rural_worker,47,2,1,0,0.7,12449,True,d59_hh62,partner
d59,a0,d59_386,rural_worker,36,1,0,0,0.7,19058,True,d59_hh63,head
d59,a0,d59_418,working_class,38,4,1,0,0.65,27903,True,d59_hh63,partner
d59,a0,d59_221,farmer_agricultural,52,2,1,0,0.75,24481,True,d59_hh64,head
d59,a0,d59_67,working_class,54,2,0,0,0.65,35473,True,d59_hh64,partner
d59,a0,d59_299,working_class,38,1,1,0,0.65,24574,True,d59_hh65,head
d59,a0,d59_262,affluent_professional,40,5,0,0,0.6,57585,True,d59_hh66,head
d59,a0,d59_331,retired,63,1,0,0,0.3,25268,True,d59_hh66,partner
d59,a0,d59_373,rural_worker,68,1,0,0,0.7,17273,True,d59_hh67,head
d59,a0,d59_381,retired,75,2,1,0,0.3,14764,True,d59_hh68,head
d59,a0,d59_371,retired,57,0,1,0,0.3,35390,True,d59_hh69,head
d59,a0,d59_496,farmer_agricultural,50,2,1,0,0.75,36542,True,d59_hh69,partner
d59,a0,d59_396,retired,81,2,0,0,0.3,15914,True,d59_hh70,head
d59,a0,d59_357,farmer_agricultural,42,1,1,0,0.75,29613,True,d59_hh71,head
d59,a0,d59_189,retired,74,3,0,0,0.3,13109,True,d59_hh71,partner
d59,a0,d59_127,affluent_professional,61,8,1,0,0.6,90478,True,d59_hh71,partner
d59,a0,d59_203,rural_worker,39,2,0,0,0.7,28215,True,d59_hh72,head
d59,a0,d59_172,middle_class,39,2,0,0,0.7,34149,True,d59_hh72,partner
d59,a0,d59_372,farmer_agricultural,42,0,0,0,0.75,26059,True,d59_hh73,head
d59,a0,d59_317,working_class,55,2,1,0,0.65,28750,True,d59_hh73,partner
d59,a0,d59_510,retired,73,4,0,0,0.3,42281,True,d59_hh73,partner
d59,a0,d59_341,affluent_professional,36,5,0,0,0.6,95551,True,d59_hh74,head
d59,a0,d59_338,retired,72,0,1,0,0.3,26801,True,d59_hh74,partner
d59,a0,d59_264,working_class,49,1,0,0,0.65,31904,True,d59_hh75,head
d59,a0,d59_425,working_class,32,3,1,0,0.65,19947,True,d59_hh75,partner
d59,a0,d59_441,retired,74,3,0,0,0.3,36034,True,d59_hh76,head
d59,a0,d59_429,farmer_agricultural,65,0,0,0,0.75,35421,True,d59_hh77,head
d59,a0,d59_44,farmer_agricultural,65,1,0,0,0.75,7490,True,d59_hh78,head
d59,a0,d59_400,farmer_agricultural,52,2,0,0,0.75,38201,True,d59_hh78,partner
d59,a0,d59_354,retired,65,3,1,0,0.3,20690,True,d59_hh79,head
d59,a0,d59_397,retired,75,2,0,0,0.3,3590,True,d59_hh79,partner
d59,a0,d59_196,rural_worker,42,2,1,0,0.7,20955,True,d59_hh80,head
d59,a0,d59_304,working_class,36,1,0,0,0.65,22149,True,d59_hh80,partner
d59,a0,d59_125,farmer_agricultural,39,1,1,0,0.75,40549,True,d59_hh81,head
d59,a0,d59_12,farmer_agricultural,77,1,0,0,0.75,39302,True,d59_hh82,head
d59,a0,d59_256,affluent_professional,43,7,1,0,0.6,53523,True,d59_hh82,partner
d59,a0,d59_46,retired,71,1,1,0,0.3,48164,True,d59_hh83,head
d59,a0,d59_456,farmer_agricultural,73,1,1,0,0.75,29835,True,d59_hh83,partner
d59,a0,d59_97,working_class,39,2,0,0,0.65,32917,True,d59_hh84,head
d59,a0,d59_289,middle_class,39,3,1,0,0.7,43192,True,d59_hh84,partner
d59,a0,d59_119,working_class,63,3,1,0,0.65,35188,True,d59_hh85,head
d59,a0,d59_332,farmer_agricultural,41,1,0,0,0.75,39185,True,d59_hh85,partner
d59,a0,d59_445,working_class,29,4,1,0,0.65,15799,True,d59_hh86,head
d59,a0,d59_393,farmer_agricultural,73,2,0,0,0.75,24931,True,d59_hh86,partner
d59,a0,d59_23,middle_class,47,3,0,0,0.7,44296,True,d59_hh87,head
d59,a0,d59_361,rural_worker,56,1,0,0,0.7,23135,True,d59_hh88,head
d59,a0,d59_436,retired,64,4,0,0,0.3,26470,True,d59_hh88,partner
d59,a0,d59_398,retired,68,0,0,0,0.3,4204,True,d59_hh89,head
d59,a0,d59_366,rural_worker,68,1,0,0,0.7,11787,True,d59_hh89,partner
d59,a0,d59_346,retired,74,3,1,0,0.3,17159,True,d59_hh90,head
d59,a0,d59_106,retired,70,2,1,0,0.3,11966,True,d59_hh91,head
d59,a0,d59_0,retired,72,2,1,0,0.3,20402,True,d59_hh92,head
d59,a0,d59_292,rural_worker,52,2,0,0,0.7,18438,True,d59_hh93,head
d59,a0,d59_199,working_class,64,1,0,0,0.65,15737,True,d59_hh93,partner
d59,a0,d59_110,rural_worker,30,1,0,0,0.7,30324,True,d59_hh94,head
d59,a0,d59_105,rural_worker,58,1,1,0,0.7,30496,True,d59_hh95,head
d59,a0,d59_45,rural_worker,59,1,0,0,0.7,20426,True,d59_hh95,partner
d59,a0,d59_29,middle_class,40,4,1,0,0.7,51987,True,d59_hh96,head
d59,a0,d59_175,middle_class,28,2,0,0,0.7,36559,True,d59_hh96,partner
d59,a0,d59_321,retired,65,2,1,0,0.3,10280,True,d59_hh97,head
d59,a0,d59_502,rural_worker,65,1,0,0,0.7,25166,True,d59_hh97,partner
d59,a0,d59_277,farmer_agricultural,51,2,0,0,0.75,39466,True,d59_hh98,head
d59,a0,d59_283,farmer_agricultural,44,1,0,0,0.75,35383,True,d59_hh98,partner
d59,a0,d59_176,working_class,43,2,0,0,0.65,38355,True,d59_hh99,head
d59,a0,d59_219,farmer_agricultural,24,1,1,0,0.75,18775,True,d59_hh99,partner
d59,a0,d59_14,working_class,55,5,1,0,0.65,17298,True,d59_hh100,head
d59,a0,d59_348,working_class,55,1,1,0,0.65,34384,True,d59_hh101,head
d59,a0,d59_458,retired,70,1,1,0,0.3,10976,True,d59_hh101,partner
d59,a0,d59_457,retired,54,3,1,0,0.3,18450,True,d59_hh102,head
d59,a0,d59_108,rural_worker,34,2,0,0,0.7,30494,True,d59_hh102,partner
d59,a0,d59_36,farmer_agricultural,40,1,1,0,0.75,52232,True,d59_hh103,head
d59,a0,d59_5,rural_worker,56,2,0,0,0.7,9835,True,d59_hh103,partner
d59,a0,d59_478,rural_worker,26,2,1,0,0.7,19947,True,d59_hh104,head
d59,a0,d59_370,farmer_agricultural,54,2,1,0,0.75,-7927,True,d59_hh104,partner
d59,a0,d59_271,retired,70,2,0,0,0.3,35712,True,d59_hh105,head
d59,a0,d59_249,retired,72,3,0,0,0.3,25423,True,d59_hh106,head
d59,a0,d59_222,rural_worker,35,1,0,0,0.7,26627,True,d59_hh106,partner
d59,a0,d59_42,rural_worker,40,2,0,0,0.7,18969,True,d59_hh107,head
d59,a0,d59_469,retired,69,2,0,0,0.3,11739,True,d59_hh107,partner
d59,a0,d59_368,working_class,34,1,1,0,0.65,24633,True,d59_hh108,head
d59,a0,d59_224,farmer_agricultural,64,2,1,0,0.75,36067,True,d59_hh108,partner
d59,a0,d59_95,rural_worker,27,1,1,0,0.7,19623,True,d59_hh109,head
d59,a0,d59_144,farmer_agricultural,53,1,1,0,0.75,33168,True,d59_hh109,partner
d59,a0,d59_82,retired,73,4,1,0,0.3,25668,True,d59_hh110,head
d59,a0,d59_342,retired,68,2,0,0,0.3,19453,True,d59_hh110,partner
d59,a0,d59_311,working_class,53,4,1,0,0.65,34207,True,d59_hh111,head
d59,a0,d59_43,retired,78,3,1,0,0.3,20032,True,d59_hh111,partner
d59,a0,d59_302,retired,62,2,0,0,0.3,25823,True,d59_hh112,head
d59,a0,d59_509,farmer_agricultural,39,1,1,0,0.75,52961,True,d59_hh112,partner
d59,a0,d59_324,rural_worker,42,0,1,0,0.7,19862,True,d59_hh113,head
d59,a0,d59_37,farmer_agricultural,67,1,0,0,0.75,42583,True,d59_hh114,head
d59,a0,d59_263,retired,77,0,0,0,0.3,3616,True,d59_hh114,partner
d59,a0,d59_440,rural_worker,41,1,1,0,0.7,14821,True,d59_hh115,head
d59,a0,d59_78,farmer_agricultural,51,1,0,0,0.75,23481,True,d59_hh116,head
d59,a0,d59_377,retired,80,3,1,0,0.3,41685,True,d59_hh116,partner
d59,a0,d59_101,middle_class,29,4,0,0,0.7,28847,True,d59_hh117,head
d59,a0,d59_459,farmer_agricultural,45,3,0,0,0.75,34135,True,d59_hh117,partner
d59,a0,d59_505,farmer_agricultural,47,1,1,0,0.75,39223,True,d59_hh117,partner
d59,a0,d59_130,rural_worker,32,1,1,0,0.7,22732,True,d59_hh118,head
d59,a0,d59_136,retired,69,3,1,0,0.3,-11902,True,d59_hh118,partner
d59,a0,d59_232,rural_worker,25,1,0,0,0.7,5119,True,d59_hh119,head
d59,a0,d59_315,rural_worker,45,1,0,0,0.7,20833,True,d59_hh119,partner
d59,a0,d59_248,rural_worker,50,1,0,0,0.7,19770,True,d59_hh120,head
d59,a0,d59_229,farmer_agricultural,45,2,1,0,0.75,29043,True,d59_hh120,partner
d59,a0,d59_337,rural_worker,48,2,0,0,0.7,16445,True,d59_hh121,head
d59,a0,d59_171,retired,68,2,1,0,0.3,15111,True,d59_hh121,partner
d59,a0,d59_334,retired,59,5,1,0,0.3,28034,True,d59_hh122,head
d59,a0,d59_128,farmer_agricultural,80,1,0,0,0.75,39825,True,d59_hh122,partner
d59,a0,d59_514,retired,69,0,1,0,0.3,25236,True,d59_hh123,head
d59,a0,d59_11,middle_class,46,5,1,0,0.7,29829,True,d59_hh124,head
d59,a0,d59_379,farmer_agricultural,60,2,0,0,0.75,-7984,True,d59_hh124,partner
d59,a0,d59_428,farmer_agricultural,39,0,1,0,0.75,16234,True,d59_hh125,head
d59,a0,d59_503,rural_worker,43,1,1,0,0.7,21818,True,d59_hh125,partner
d59,a0,d59_476,rural_worker,44,2,1,0,0.7,2203,True,d59_hh126,head
d59,a0,d59_460,farmer_agricultural,41,0,1,0,0.75,57420,True,d59_hh127,head
d59,a0,d59_156,farmer_agricultural,53,0,1,0,0.75,37631,True,d59_hh127,partner
d59,a0,d59_394,middle_class,33,2,0,0,0.7,22431,True,d59_hh128,head
d59,a0,d59_201,rural_worker,37,0,1,0,0.7,20374,True,d59_hh129,head
d59,a0,d59_112,farmer_agricultural,41,0,0,0,0.75,18841,True,d59_hh129,partner
d59,a0,d59_300,middle_class,42,2,1,0,0.7,39598,True,d59_hh130,head
d59,a0,d59_115,retired,72,4,1,0,0.3,27043,True,d59_hh130,partner
d59,a0,d59_333,farmer_agricultural,56,3,1,0,0.75,26337,True,d59_hh131,head
d59,a0,d59_391,retired,77,0,0,0,0.3,43623,True,d59_hh131,partner
d59,a0,d59_8,working_class,52,1,1,0,0.65,8747,True,d59_hh132,head
d59,a0,d59_351,working_class,50,3,1,0,0.65,26565,True,d59_hh132,partner
d59,a0,d59_208,rural_worker,27,0,1,0,0.7,28183,True,d59_hh133,head
d59,a0,d59_118,retired,72,5,0,0,0.3,32830,True,d59_hh133,partner
d59,a0,d59_184,working_class,74,2,1,0,0.65,23170,True,d59_hh134,head
d59,a0,d59_157,middle_class,35,4,1,0,0.7,61308,True,d59_hh134,partner
d59,a0,d59_109,retired,75,4,1,0,0.3,16744,True,d59_hh135,head
d59,a0,d59_414,rural_worker,61,2,0,0,0.7,17619,True,d59_hh135,partner
d59,a0,d59_490,farmer_agricultural,37,1,1,0,0.75,28321,True,d59_hh136,head
d59,a0,d59_134,retired,66,1,1,0,0.3,27646,True,d59_hh136,partner
d59,a0,d59_174,farmer_agricultural,39,1,1,0,0.75,19914,True,d59_hh137,head
d59,a0,d59_358,rural_worker,44,1,1,0,0.7,32028,True,d59_hh137,partner
d59,a0,d59_388,farmer_agricultural,67,2,1,0,0.75,44499,True,d59_hh137,partner
d59,a0,d59_190,retired,71,1,1,0,0.3,33532,True,d59_hh137,partner
d59,a0,d59_477,retired,75,2,1,0,0.3,15513,True,d59_hh137,partner
d59,a0,d59_39,middle_class,22,0,0,0,0.7,40950,True,d59_hh138,head
d59,a0,d59_261,rural_worker,29,2,1,0,0.7,21851,True,d59_hh138,partner
d59,a0,d59_204,working_class,35,0,1,0,0.65,43771,True,d59_hh139,head
d59,a0,d59_491,working_class,42,1,0,0,0.65,19347,True,d59_hh140,head
d59,a0,d59_233,farmer_agricultural,49,1,0,0,0.75,27754,True,d59_hh140,partner
d59,a0,d59_51,farmer_agricultural,63,2,1,0,0.75,39027,True,d59_hh141,head
d59,a0,d59_404,farmer_agricultural,43,0,0,0,0.75,22579,True,d59_hh141,partner
d59,a0,d59_93,farmer_agricultural,39,1,0,0,0.75,15837,True,d59_hh142,head
d59,a0,d59_66,working_class,46,3,1,0,0.65,44566,True,d59_hh142,partner
d59,a0,d59_182,retired,65,1,1,0,0.3,29736,True,d59_hh143,head
d59,a0,d59_212,affluent_professional,37,6,0,0,0.6,47016,True,d59_hh144,head
d59,a0,d59_464,working_class,31,1,1,0,0.65,20936,True,d59_hh144,partner
d59,a0,d59_274,farmer_agricultural,41,2,0,0,0.75,32611,True,d59_hh145,head
d59,a0,d59_252,farmer_agricultural,59,1,0,0,0.75,29605,True,d59_hh145,partner
d59,a0,d59_461,retired,52,4,1,0,0.3,26944,True,d59_hh146,head
d59,a0,d59_327,working_class,43,2,1,0,0.65,21987,True,d59_hh147,head
d59,a0,d59_103,rural_worker,41,2,0,0,0.7,29586,True,d59_hh147,partner
d59,a0,d59_180,rural_worker,36,3,0,0,0.7,13764,True,d59_hh148,head
d59,a0,d59_168,working_class,58,4,1,0,0.65,21437,True,d59_hh148,partner
d59,a0,d59_447,rural_worker,59,0,0,0,0.7,21220,True,d59_hh149,head
d59,a0,d59_147,rural_worker,63,1,0,0,0.7,14882,True,d59_hh149,partner
d59,a0,d59_487,farmer_agricultural,69,2,1,0,0.75,41984,True,d59_hh150,head
d59,a0,d59_116,working_class,44,3,1,0,0.65,15084,True,d59_hh150,partner
d59,a0,d59_1,farmer_agricultural,45,1,1,0,0.75,28411,True,d59_hh151,head
d59,a0,d59_470,farmer_agricultural,45,1,1,0,0.75,48011,True,d59_hh151,partner
d59,a0,d59_322,farmer_agricultural,38,0,1,0,0.75,6967,True,d59_hh152,head
d59,a0,d59_481,farmer_agricultural,53,3,1,0,0.75,-9400,True,d59_hh152,partner
d59,a0,d59_323,working_class,42,1,1,0,0.65,34157,True,d59_hh153,head
d59,a0,d59_308,retired,69,3,1,0,0.3,24874,True,d59_hh153,partner
d59,a0,d59_86,retired,71,3,1,0,0.3,23133,True,d59_hh154,head
d59,a0,d59_266,retired,71,2,0,0,0.3,11154,True,d59_hh155,head
d59,a0,d59_390,middle_class,44,7,0,0,0.7,26702,True,d59_hh155,partner
d59,a0,d59_265,middle_class,41,2,1,0,0.7,39683,True,d59_hh156,head
d59,a0,d59_38,farmer_agricultural,41,0,1,0,0.75,56935,True,d59_hh156,partner
d59,a0,d59_83,rural_worker,37,1,0,0,0.7,20561,True,d59_hh157,head
d59,a0,d59_194,rural_worker,64,1,0,0,0.7,14781,True,d59_hh157,partner
d59,a0,d59_34,middle_class,44,6,0,0,0.7,51748,True,d59_hh158,head
d59,a0,d59_177,working_class,50,0,1,0,0.65,20650,True,d59_hh158,partner
d59,a0,d59_81,working_class,66,4,0,0,0.65,38845,True,d59_hh159,head
d59,a0,d59_41,rural_worker,56,2,1,0,0.7,15881,True,d59_hh159,partner
d59,a0,d59_395,farmer_agricultural,65,3,1,0,0.75,11271,True,d59_hh160,head
d59,a0,d59_158,working_class,36,2,0,0,0.65,22574,True,d59_hh160,partner
d59,a0,d59_198,farmer_agricultural,86,1,0,0,0.75,42452,True,d59_hh160,partner
d59,a0,d59_504,retired,76,1,1,0,0.3,33155,True,d59_hh161,head
d59,a0,d59_452,working_class,61,4,0,0,0.65,21703,True,d59_hh161,partner
d59,a0,d59_489,rural_worker,31,0,1,0,0.7,16742,True,d59_hh162,head
d59,a0,d59_193,retired,62,3,1,0,0.3,15012,True,d59_hh163,head
d59,a0,d59_153,working_class,53,4,0,0,0.65,44781,True,d59_hh164,head
d59,a0,d59_245,affluent_professional,38,8,0,0,0.6,61220,True,d59_hh164,partner
d59,a0,d59_58,rural_worker,42,1,1,0,0.7,23312,True,d59_hh165,head
d59,a0,d59_406,farmer_agricultural,48,1,1,0,0.75,25592,True,d59_hh166,head
d59,a0,d59_243,working_class,35,2,1,0,0.65,19048,True,d59_hh166,partner
d59,a0,d59_420,farmer_agricultural,79,1,1,0,0.75,38481,True,d59_hh167,head
d59,a0,d59_159,farmer_agricultural,39,2,1,0,0.75,15656,True,d59_hh167,partner
d59,a0,d59_216,retired,71,3,0,0,0.3,18993,True,d59_hh168,head
d59,a0,d59_215,rural_worker,40,2,0,0,0.7,12074,True,d59_hh168,partner
d59,a0,d59_279,rural_worker,19,1,0,0,0.7,12308,True,d59_hh169,head
d59,a0,d59_149,working_class,61,1,1,0,0.65,19199,True,d59_hh169,partner
d59,a0,d59_170,retired,81,2,1,0,0.3,11420,True,d59_hh169,partner
d59,a0,d59_91,retired,61,2,0,0,0.3,6272,True,d59_hh169,partner
d59,a0,d59_21,retired,67,2,0,0,0.3,6638,True,d59_hh170,head
d59,a0,d59_3,affluent_professional,50,4,1,0,0.6,38587,True,d59_hh171,head
d59,a0,d59_250,rural_worker,52,0,1,0,0.7,14966,True,d59_hh172,head
d59,a0,d59_298,retired,68,5,0,0,0.3,21319,True,d59_hh172,partner
d59,a0,d59_387,farmer_agricultural,75,3,1,0,0.75,16661,True,d59_hh173,head
d59,a0,d59_77,farmer_agricultural,47,1,0,0,0.75,42331,True,d59_hh173,partner
d59,a0,d59_214,rural_worker,35,0,1,0,0.7,15208,True,d59_hh174,head
d59,a0,d59_486,farmer_agricultural,36,3,1,0,0.75,27665,True,d59_hh174,partner
d59,a0,d59_251,farmer_agricultural,44,2,0,0,0.75,33463,True,d59_hh175,head
d59,a0,d59_98,farmer_agricultural,76,1,1,0,0.75,14935,True,d59_hh176,head
d59,a0,d59_483,working_class,62,1,1,0,0.65,23652,True,d59_hh176,partner
d59,a0,d59_254,middle_class,49,6,1,0,0.7,51699,True,d59_hh177,head
d59,a0,d59_80,retired,65,2,0,0,0.3,32184,True,d59_hh177,partner
d59,a0,d59_273,working_class,59,2,1,0,0.65,28699,True,d59_hh178,head
d59,a0,d59_382,affluent_professional,36,8,0,0,0.6,16250,True,d59_hh178,partner
d59,a0,d59_84,rural_worker,56,2,0,0,0.7,21279,True,d59_hh179,head
d59,a0,d59_415,rural_worker,52,1,0,0,0.7,28190,True,d59_hh179,partner
d59,a0,d59_185,rural_worker,47,2,1,0,0.7,23727,True,d59_hh180,head
d59,a0,d59_137,middle_class,44,4,0,0,0.7,60314,True,d59_hh180,partner
d59,a0,d59_10,farmer_agricultural,33,2,1,0,0.75,19730,True,d59_hh181,head
d59,a0,d59_242,farmer_agricultural,60,1,1,0,0.75,16043,True,d59_hh181,partner
d59,a0,d59_164,rural_worker,54,2,0,0,0.7,23432,True,d59_hh182,head
d59,a0,d59_512,affluent_professional,55,6,0,0,0.6,87775,True,d59_hh182,partner
d59,a0,d59_129,retired,64,4,1,0,0.3,25492,True,d59_hh183,head
d59,a0,d59_494,working_class,33,1,0,0,0.65,12733,True,d59_hh184,head
d59,a0,d59_497,rural_worker,32,1,1,0,0.7,21821,True,d59_hh184,partner
d59,a0,d59_117,rural_worker,54,2,0,0,0.7,23402,True,d59_hh185,head
d59,a0,d59_2,working_class,51,2,0,0,0.65,11613,True,d59_hh185,partner
